,Province/State,Country/Region,Lat,Long,Date,Day,Month,Year,Confirmed,Deaths,Recovered
16609,,Gabon,-0.8037,11.6094,2020-03-24,24,March,2020,6,1,0.0
16610,,Gambia,13.4432,-15.3101,2020-03-24,24,March,2020,3,1,0.0
16611,,Georgia,42.3154,43.3569,2020-03-24,24,March,2020,70,0,9.0
16612,,Germany,51.0,9.0,2020-03-24,24,March,2020,32986,157,3243.0
16613,,Ghana,7.9465,-1.0232,2020-03-24,24,March,2020,53,2,0.0
16614,,Greece,39.0742,21.8243,2020-03-24,24,March,2020,743,20,29.0
16615,,Guatemala,15.7835,-90.2308,2020-03-24,24,March,2020,21,1,0.0
16616,,Guinea,9.9456,-9.6966,2020-03-24,24,March,2020,4,0,0.0
16617,,Guyana,5.0,-58.75,2020-03-24,24,March,2020,5,1,0.0
16618,,Haiti,18.9712,-72.2852,2020-03-24,24,March,2020,7,0,0.0
16619,,Holy See,41.9029,12.4534,2020-03-24,24,March,2020,4,0,0.0
16620,,Honduras,15.2,-86.2419,2020-03-24,24,March,2020,30,0,0.0
16621,,Hungary,47.1625,19.5033,2020-03-24,24,March,2020,187,9,21.0
16622,,Iceland,64.9631,-19.0208,2020-03-24,24,March,2020,648,2,51.0
16623,,India,21.0,78.0,2020-03-24,24,March,2020,536,10,40.0
16624,,Indonesia,-0.7893,113.9213,2020-03-24,24,March,2020,686,55,30.0
16625,,Iran,32.0,53.0,2020-03-24,24,March,2020,24811,1934,8913.0
16626,,Iraq,33.0,44.0,2020-03-24,24,March,2020,316,27,75.0
16627,,Ireland,53.1424,-7.6921,2020-03-24,24,March,2020,1329,7,5.0
16628,,Israel,31.0,35.0,2020-03-24,24,March,2020,1238,3,53.0
16629,,Italy,43.0,12.0,2020-03-24,24,March,2020,69176,6820,8326.0
16630,,Jamaica,18.1096,-77.2975,2020-03-24,24,March,2020,21,1,2.0
16631,,Japan,36.0,138.0,2020-03-24,24,March,2020,1193,43,285.0
16632,,Jordan,31.24,36.51,2020-03-24,24,March,2020,154,0,1.0
16633,,Kazakhstan,48.0196,66.9237,2020-03-24,24,March,2020,72,0,0.0
16634,,Kenya,-0.0236,37.9062,2020-03-24,24,March,2020,25,0,0.0
16635,,"Korea, South",36.0,128.0,2020-03-24,24,March,2020,9037,120,3507.0
16636,,Kuwait,29.5,47.75,2020-03-24,24,March,2020,191,0,39.0
16637,,Kyrgyzstan,41.2044,74.7661,2020-03-24,24,March,2020,42,0,0.0
16638,,Latvia,56.8796,24.6032,2020-03-24,24,March,2020,197,0,1.0
16639,,Lebanon,33.8547,35.8623,2020-03-24,24,March,2020,318,4,8.0
16640,,Liberia,6.4281,-9.4295,2020-03-24,24,March,2020,3,0,0.0
16641,,Liechtenstein,47.14,9.55,2020-03-24,24,March,2020,51,0,0.0
16642,,Lithuania,55.1694,23.8813,2020-03-24,24,March,2020,209,2,1.0
16643,,Luxembourg,49.8153,6.1296,2020-03-24,24,March,2020,1099,8,6.0
16644,,Madagascar,-18.7669,46.8691,2020-03-24,24,March,2020,17,0,0.0
16645,,Malaysia,2.5,112.5,2020-03-24,24,March,2020,1624,16,183.0
16646,,Maldives,3.2028,73.2207,2020-03-24,24,March,2020,13,0,5.0
16647,,Malta,35.9375,14.3754,2020-03-24,24,March,2020,110,0,2.0
16648,,Mauritania,21.0079,10.9408,2020-03-24,24,March,2020,2,0,0.0
16649,,Mauritius,-20.2,57.5,2020-03-24,24,March,2020,42,2,0.0
16650,,Mexico,23.6345,-102.5528,2020-03-24,24,March,2020,405,5,4.0
16651,,Moldova,47.4116,28.3699,2020-03-24,24,March,2020,125,1,2.0
16652,,Monaco,43.7333,7.4167,2020-03-24,24,March,2020,23,0,1.0
16653,,Mongolia,46.8625,103.8467,2020-03-24,24,March,2020,10,0,0.0
16654,,Montenegro,42.5,19.3,2020-03-24,24,March,2020,47,1,0.0
16655,,Morocco,31.7917,-7.0926,2020-03-24,24,March,2020,170,5,6.0
16656,,Namibia,-22.9576,18.4904,2020-03-24,24,March,2020,7,0,2.0
16657,,Nepal,28.1667,84.25,2020-03-24,24,March,2020,2,0,1.0
16658,Aruba,Netherlands,12.5186,-70.0358,2020-03-24,24,March,2020,12,0,1.0
16659,Curacao,Netherlands,12.1696,-68.99,2020-03-24,24,March,2020,6,1,0.0
16660,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-24,24,March,2020,2,0,0.0
16661,,Netherlands,52.1326,5.2913,2020-03-24,24,March,2020,5560,276,0.0
16662,,New Zealand,-40.9006,174.886,2020-03-24,24,March,2020,155,0,12.0
16663,,Nicaragua,12.8654,-85.2072,2020-03-24,24,March,2020,2,0,0.0
16664,,Niger,17.6078,8.0817,2020-03-24,24,March,2020,3,0,0.0
16665,,Nigeria,9.082,8.6753,2020-03-24,24,March,2020,44,1,2.0
16666,,North Macedonia,41.6086,21.7453,2020-03-24,24,March,2020,148,2,1.0
16667,,Norway,60.472,8.4689,2020-03-24,24,March,2020,2863,12,6.0
16668,,Oman,21.0,57.0,2020-03-24,24,March,2020,84,0,17.0
16669,,Pakistan,30.3753,69.3451,2020-03-24,24,March,2020,1063,8,21.0
16670,,Panama,8.538,-80.7821,2020-03-24,24,March,2020,345,6,1.0
16671,,Papua New Guinea,-6.315,143.9555,2020-03-24,24,March,2020,1,0,0.0
16672,,Paraguay,-23.4425,-58.4438,2020-03-24,24,March,2020,27,2,0.0
16673,,Peru,-9.19,-75.0152,2020-03-24,24,March,2020,416,7,1.0
16674,,Philippines,13.0,122.0,2020-03-24,24,March,2020,552,35,20.0
16675,,Poland,51.9194,19.1451,2020-03-24,24,March,2020,901,10,1.0
16676,,Portugal,39.3999,-8.2245,2020-03-24,24,March,2020,2362,33,22.0
16677,,Qatar,25.3548,51.1839,2020-03-24,24,March,2020,526,0,41.0
16678,,Romania,45.9432,24.9668,2020-03-24,24,March,2020,794,11,79.0
16679,,Russia,60.0,90.0,2020-03-24,24,March,2020,495,1,22.0
16680,,Rwanda,-1.9403,29.8739,2020-03-24,24,March,2020,40,0,0.0
16681,,Saint Lucia,13.9094,-60.9789,2020-03-24,24,March,2020,3,0,0.0
16682,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-24,24,March,2020,1,0,0.0
16683,,San Marino,43.9424,12.4578,2020-03-24,24,March,2020,187,21,4.0
16684,,Saudi Arabia,24.0,45.0,2020-03-24,24,March,2020,767,1,28.0
16685,,Senegal,14.4974,-14.4524,2020-03-24,24,March,2020,86,0,8.0
16686,,Serbia,44.0165,21.0059,2020-03-24,24,March,2020,303,3,15.0
16687,,Seychelles,-4.6796,55.492,2020-03-24,24,March,2020,7,0,0.0
16688,,Singapore,1.2833,103.8333,2020-03-24,24,March,2020,558,2,156.0
16689,,Slovakia,48.669,19.699,2020-03-24,24,March,2020,204,0,7.0
16690,,Slovenia,46.1512,14.9955,2020-03-24,24,March,2020,480,4,0.0
16691,,Somalia,5.1521,46.1996,2020-03-24,24,March,2020,1,0,0.0
16692,,South Africa,-30.5595,22.9375,2020-03-24,24,March,2020,554,0,4.0
16693,,Spain,40.0,-4.0,2020-03-24,24,March,2020,39885,2808,3794.0
16694,,Sri Lanka,7.0,81.0,2020-03-24,24,March,2020,102,0,2.0
16695,,Sudan,12.8628,30.2176,2020-03-24,24,March,2020,3,1,0.0
16696,,Suriname,3.9193,-56.0278,2020-03-24,24,March,2020,7,0,0.0
16697,,Sweden,63.0,16.0,2020-03-24,24,March,2020,2286,36,0.0
16698,,Switzerland,46.8182,8.2275,2020-03-24,24,March,2020,9877,122,131.0
16699,,Taiwan*,23.7,121.0,2020-03-24,24,March,2020,215,2,29.0
16700,,Tanzania,-6.369,34.8888,2020-03-24,24,March,2020,12,0,0.0
16701,,Thailand,15.0,101.0,2020-03-24,24,March,2020,827,4,52.0
16702,,Togo,8.6195,0.8248,2020-03-24,24,March,2020,20,0,1.0
16703,,Trinidad and Tobago,10.6918,-61.2225,2020-03-24,24,March,2020,57,0,0.0
16704,,Tunisia,34.0,9.0,2020-03-24,24,March,2020,114,4,1.0
16705,,Turkey,38.9637,35.2433,2020-03-24,24,March,2020,1872,44,0.0
16706,,Uganda,1.0,32.0,2020-03-24,24,March,2020,9,0,0.0
16707,,Ukraine,48.3794,31.1656,2020-03-24,24,March,2020,97,3,1.0
16708,,United Arab Emirates,24.0,54.0,2020-03-24,24,March,2020,248,2,45.0
16709,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-24,24,March,2020,6,0,0.0
16710,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-24,24,March,2020,6,1,0.0
16711,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-24,24,March,2020,36,0,0.0
16712,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-24,24,March,2020,15,0,5.0
16713,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-24,24,March,2020,23,0,0.0
16714,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-24,24,March,2020,1,0,0.0
16715,,United Kingdom,55.3781,-3.4360000000000004,2020-03-24,24,March,2020,8077,508,135.0
16716,,Uruguay,-32.5228,-55.7658,2020-03-24,24,March,2020,189,0,0.0
16717,,US,37.0902,-95.7129,2020-03-24,24,March,2020,54108,1019,348.0
16718,,Uzbekistan,41.3775,64.5853,2020-03-24,24,March,2020,50,0,0.0
16719,,Venezuela,6.4238,-66.5897,2020-03-24,24,March,2020,84,0,15.0
16720,,Vietnam,16.0,108.0,2020-03-24,24,March,2020,134,0,17.0
16721,,Zambia,-15.4167,28.2833,2020-03-24,24,March,2020,3,0,0.0
16722,,Zimbabwe,-20.0,30.0,2020-03-24,24,March,2020,3,1,0.0
16724,,Dominica,15.415,-61.371,2020-03-24,24,March,2020,2,0,0.0
16725,,Grenada,12.1165,-61.678999999999995,2020-03-24,24,March,2020,1,0,0.0
16726,,Mozambique,-18.665695,35.529562,2020-03-24,24,March,2020,3,0,0.0
16727,,Syria,34.802075,38.99681500000001,2020-03-24,24,March,2020,1,0,0.0
16728,,Timor-Leste,-8.874217,125.727539,2020-03-24,24,March,2020,1,0,0.0
16729,,Belize,13.1939,-59.5432,2020-03-24,24,March,2020,1,0,0.0
16730,,Laos,19.856270000000002,102.495496,2020-03-24,24,March,2020,2,0,0.0
16731,,Libya,26.3351,17.228331,2020-03-24,24,March,2020,1,0,0.0
16732,,West Bank and Gaza,31.9522,35.2332,2020-03-24,24,March,2020,59,0,17.0
16733,,Guinea-Bissau,11.8037,-15.1804,2020-03-24,24,March,2020,0,0,0.0
16734,,Mali,17.570692,-3.996166000000001,2020-03-24,24,March,2020,0,0,0.0
16735,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-24,24,March,2020,0,0,0.0
16736,Northwest Territories,Canada,64.8255,-124.8457,2020-03-24,24,March,2020,0,0,0.0
16737,Yukon,Canada,64.2823,-135.0,2020-03-24,24,March,2020,0,0,0.0
16738,,Kosovo,42.602636,20.902977,2020-03-24,24,March,2020,0,0,0.0
16739,,Burma,21.9162,95.956,2020-03-24,24,March,2020,0,0,0.0
16740,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-24,24,March,2020,0,0,0.0
16741,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-24,24,March,2020,0,0,0.0
16742,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-24,24,March,2020,0,0,0.0
16744,,Botswana,-22.3285,24.6849,2020-03-24,24,March,2020,0,0,0.0
16745,,Burundi,-3.3731,29.9189,2020-03-24,24,March,2020,0,0,0.0
16746,,Sierra Leone,8.460555000000001,-11.779889,2020-03-24,24,March,2020,0,0,0.0
16747,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-03-24,24,March,2020,0,0,0.0
16748,,Malawi,-13.254307999999998,34.301525,2020-03-24,24,March,2020,0,0,0.0
16749,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-24,24,March,2020,0,0,0.0
16750,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-24,24,March,2020,0,0,0.0
16751,,South Sudan,6.8770000000000024,31.307,2020-03-24,24,March,2020,0,0,0.0
16752,,Western Sahara,24.2155,-12.8858,2020-03-24,24,March,2020,0,0,0.0
16753,,Sao Tome and Principe,0.18636,6.613081,2020-03-24,24,March,2020,0,0,0.0
16754,,Yemen,15.552726999999999,48.516388,2020-03-24,24,March,2020,0,0,0.0
16755,,Comoros,-11.6455,43.3333,2020-03-24,24,March,2020,0,0,0.0
16756,,Tajikistan,38.861034000000004,71.276093,2020-03-24,24,March,2020,0,0,0.0
16757,,Lesotho,-29.609988,28.233608,2020-03-24,24,March,2020,0,0,0.0
16758,,Afghanistan,33.0,65.0,2020-03-25,25,March,2020,84,2,2.0
16759,,Albania,41.1533,20.1683,2020-03-25,25,March,2020,146,5,17.0
16760,,Algeria,28.0339,1.6596,2020-03-25,25,March,2020,302,21,65.0
16761,,Andorra,42.5063,1.5218,2020-03-25,25,March,2020,188,1,1.0
16762,,Angola,-11.2027,17.8739,2020-03-25,25,March,2020,3,0,0.0
16763,,Antigua and Barbuda,17.0608,-61.7964,2020-03-25,25,March,2020,3,0,0.0
16764,,Argentina,-38.4161,-63.6167,2020-03-25,25,March,2020,387,8,52.0
16765,,Armenia,40.0691,45.0382,2020-03-25,25,March,2020,265,0,16.0
16766,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-25,25,March,2020,39,0,0.0
16767,New South Wales,Australia,-33.8688,151.2093,2020-03-25,25,March,2020,1029,7,4.0
16768,Northern Territory,Australia,-12.4634,130.8456,2020-03-25,25,March,2020,6,0,0.0
16769,Queensland,Australia,-28.0167,153.4,2020-03-25,25,March,2020,443,0,8.0
16770,South Australia,Australia,-34.9285,138.6007,2020-03-25,25,March,2020,170,0,6.0
16771,Tasmania,Australia,-41.4545,145.9707,2020-03-25,25,March,2020,36,0,3.0
16772,Victoria,Australia,-37.8136,144.9631,2020-03-25,25,March,2020,466,0,97.0
16773,Western Australia,Australia,-31.9505,115.8605,2020-03-25,25,March,2020,175,1,1.0
16774,,Austria,47.5162,14.5501,2020-03-25,25,March,2020,5588,30,9.0
16775,,Azerbaijan,40.1431,47.5769,2020-03-25,25,March,2020,93,2,10.0
16776,,Bahamas,25.0343,-77.3963,2020-03-25,25,March,2020,5,0,1.0
16777,,Bahrain,26.0275,50.55,2020-03-25,25,March,2020,419,4,177.0
16778,,Bangladesh,23.685,90.3563,2020-03-25,25,March,2020,39,5,7.0
16779,,Barbados,13.1939,-59.5432,2020-03-25,25,March,2020,18,0,0.0
16780,,Belarus,53.7098,27.9534,2020-03-25,25,March,2020,86,0,29.0
16781,,Belgium,50.8333,4.0,2020-03-25,25,March,2020,4937,178,547.0
16782,,Benin,9.3077,2.3158,2020-03-25,25,March,2020,6,0,0.0
16783,,Bhutan,27.5142,90.4336,2020-03-25,25,March,2020,2,0,0.0
16784,,Bolivia,-16.2902,-63.5887,2020-03-25,25,March,2020,32,0,0.0
16785,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-25,25,March,2020,176,3,2.0
16786,,Brazil,-14.235,-51.9253,2020-03-25,25,March,2020,2554,59,2.0
16787,,Brunei,4.5353,114.7277,2020-03-25,25,March,2020,109,0,2.0
16788,,Bulgaria,42.7339,25.4858,2020-03-25,25,March,2020,242,3,4.0
16789,,Burkina Faso,12.2383,-1.5616,2020-03-25,25,March,2020,146,4,10.0
16790,,Cabo Verde,16.5388,-23.0418,2020-03-25,25,March,2020,4,1,0.0
16791,,Cambodia,11.55,104.9167,2020-03-25,25,March,2020,96,0,10.0
16792,,Cameroon,3.8480000000000003,11.5021,2020-03-25,25,March,2020,75,1,2.0
16793,Alberta,Canada,53.9333,-116.5765,2020-03-25,25,March,2020,358,2,0.0
16794,British Columbia,Canada,49.2827,-123.1207,2020-03-25,25,March,2020,617,13,0.0
16796,Manitoba,Canada,53.7609,-98.8139,2020-03-25,25,March,2020,35,0,0.0
16797,New Brunswick,Canada,46.5653,-66.4619,2020-03-25,25,March,2020,18,0,0.0
16798,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-25,25,March,2020,35,0,0.0
16799,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-25,25,March,2020,68,0,0.0
16800,Ontario,Canada,51.2538,-85.3232,2020-03-25,25,March,2020,688,8,0.0
16801,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-25,25,March,2020,5,0,0.0
16802,Quebec,Canada,52.9399,-73.5491,2020-03-25,25,March,2020,1342,6,0.0
16803,Saskatchewan,Canada,52.9399,-106.4509,2020-03-25,25,March,2020,72,0,0.0
16804,,Central African Republic,6.6111,20.9394,2020-03-25,25,March,2020,3,0,0.0
16805,,Chad,15.4542,18.7322,2020-03-25,25,March,2020,3,0,0.0
16806,,Chile,-35.6751,-71.543,2020-03-25,25,March,2020,1142,3,22.0
16807,Anhui,China,31.8257,117.2264,2020-03-25,25,March,2020,990,6,984.0
16808,Beijing,China,40.1824,116.4142,2020-03-25,25,March,2020,561,8,403.0
16809,Chongqing,China,30.0572,107.874,2020-03-25,25,March,2020,578,6,570.0
16810,Fujian,China,26.0789,117.9874,2020-03-25,25,March,2020,322,1,295.0
16811,Gansu,China,37.8099,101.0583,2020-03-25,25,March,2020,136,2,119.0
16812,Guangdong,China,23.3417,113.4244,2020-03-25,25,March,2020,1433,8,1336.0
16813,Guangxi,China,23.8298,108.7881,2020-03-25,25,March,2020,254,2,250.0
16814,Guizhou,China,26.8154,106.8748,2020-03-25,25,March,2020,146,2,144.0
16815,Hainan,China,19.1959,109.7453,2020-03-25,25,March,2020,168,6,168.0
16816,Hebei,China,39.549,116.1306,2020-03-25,25,March,2020,319,6,310.0
16817,Heilongjiang,China,47.861999999999995,127.7615,2020-03-25,25,March,2020,484,13,468.0
16818,Henan,China,33.882,113.61399999999999,2020-03-25,25,March,2020,1274,22,1250.0
16819,Hong Kong,China,22.3,114.2,2020-03-25,25,March,2020,410,4,102.0
16820,Hubei,China,30.9756,112.2707,2020-03-25,25,March,2020,67801,3163,60811.0
16821,Hunan,China,27.6104,111.7088,2020-03-25,25,March,2020,1018,4,1014.0
16822,Inner Mongolia,China,44.0935,113.9448,2020-03-25,25,March,2020,77,1,74.0
16823,Jiangsu,China,32.9711,119.455,2020-03-25,25,March,2020,638,0,631.0
16824,Jiangxi,China,27.614,115.7221,2020-03-25,25,March,2020,936,1,934.0
16825,Jilin,China,43.6661,126.1923,2020-03-25,25,March,2020,94,1,92.0
16826,Liaoning,China,41.2956,122.6085,2020-03-25,25,March,2020,127,2,124.0
16827,Macau,China,22.1667,113.55,2020-03-25,25,March,2020,30,0,10.0
16828,Ningxia,China,37.2692,106.1655,2020-03-25,25,March,2020,75,0,75.0
16829,Qinghai,China,35.7452,95.9956,2020-03-25,25,March,2020,18,0,18.0
16830,Shaanxi,China,35.1917,108.8701,2020-03-25,25,March,2020,250,3,240.0
16831,Shandong,China,36.3427,118.1498,2020-03-25,25,March,2020,769,7,752.0
16832,Shanghai,China,31.201999999999998,121.4491,2020-03-25,25,March,2020,433,5,330.0
16833,Shanxi,China,37.5777,112.2922,2020-03-25,25,March,2020,134,0,133.0
16834,Sichuan,China,30.6171,102.7103,2020-03-25,25,March,2020,547,3,536.0
16835,Tianjin,China,39.3054,117.323,2020-03-25,25,March,2020,145,3,133.0
16836,Tibet,China,31.6927,88.0924,2020-03-25,25,March,2020,1,0,1.0
16837,Xinjiang,China,41.1129,85.2401,2020-03-25,25,March,2020,76,3,73.0
16838,Yunnan,China,24.974,101.48700000000001,2020-03-25,25,March,2020,176,2,172.0
16839,Zhejiang,China,29.1832,120.0934,2020-03-25,25,March,2020,1241,1,1221.0
16840,,Colombia,4.5709,-74.2973,2020-03-25,25,March,2020,470,4,8.0
16841,,Congo (Brazzaville),-4.0383,21.7587,2020-03-25,25,March,2020,4,0,0.0
16842,,Congo (Kinshasa),-4.0383,21.7587,2020-03-25,25,March,2020,48,2,0.0
16843,,Costa Rica,9.7489,-83.7534,2020-03-25,25,March,2020,201,2,2.0
16844,,Cote d'Ivoire,7.54,-5.5471,2020-03-25,25,March,2020,80,0,3.0
16845,,Croatia,45.1,15.2,2020-03-25,25,March,2020,442,1,22.0
16847,,Cuba,22.0,-80.0,2020-03-25,25,March,2020,57,1,1.0
16848,,Cyprus,35.1264,33.4299,2020-03-25,25,March,2020,132,3,3.0
16849,,Czechia,49.8175,15.472999999999999,2020-03-25,25,March,2020,1654,6,10.0
16850,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-25,25,March,2020,132,0,38.0
16851,Greenland,Denmark,71.7069,-42.6043,2020-03-25,25,March,2020,6,0,2.0
16852,,Denmark,56.2639,9.5018,2020-03-25,25,March,2020,1724,34,1.0
16853,,Djibouti,11.8251,42.5903,2020-03-25,25,March,2020,11,0,0.0
16854,,Dominican Republic,18.7357,-70.1627,2020-03-25,25,March,2020,392,10,3.0
16855,,Ecuador,-1.8312,-78.1834,2020-03-25,25,March,2020,1173,28,3.0
16856,,Egypt,26.0,30.0,2020-03-25,25,March,2020,456,21,95.0
16857,,El Salvador,13.7942,-88.8965,2020-03-25,25,March,2020,9,0,0.0
16858,,Equatorial Guinea,1.5,10.0,2020-03-25,25,March,2020,9,0,0.0
16859,,Eritrea,15.1794,39.7823,2020-03-25,25,March,2020,4,0,0.0
16860,,Estonia,58.5953,25.0136,2020-03-25,25,March,2020,404,1,8.0
16861,,Eswatini,-26.5225,31.4659,2020-03-25,25,March,2020,4,0,0.0
16862,,Ethiopia,9.145,40.4897,2020-03-25,25,March,2020,12,0,0.0
16863,,Fiji,-17.7134,178.065,2020-03-25,25,March,2020,5,0,0.0
16864,,Finland,64.0,26.0,2020-03-25,25,March,2020,880,3,10.0
16865,French Guiana,France,3.9339,-53.1258,2020-03-25,25,March,2020,28,0,6.0
16866,French Polynesia,France,-17.6797,149.4068,2020-03-25,25,March,2020,25,0,0.0
16867,Guadeloupe,France,16.25,-61.5833,2020-03-25,25,March,2020,73,1,0.0
16868,Mayotte,France,-12.8275,45.1662,2020-03-25,25,March,2020,36,0,0.0
16869,New Caledonia,France,-20.9043,165.618,2020-03-25,25,March,2020,14,0,0.0
16870,Reunion,France,-21.1351,55.2471,2020-03-25,25,March,2020,111,0,1.0
16871,Saint Barthelemy,France,17.9,-62.8333,2020-03-25,25,March,2020,3,0,0.0
16872,St Martin,France,18.0708,-63.0501,2020-03-25,25,March,2020,11,0,0.0
16873,Martinique,France,14.6415,-61.0242,2020-03-25,25,March,2020,66,1,0.0
16874,,France,46.2276,2.2137,2020-03-25,25,March,2020,25233,1331,3900.0
16875,,Gabon,-0.8037,11.6094,2020-03-25,25,March,2020,6,1,0.0
16876,,Gambia,13.4432,-15.3101,2020-03-25,25,March,2020,3,1,0.0
16877,,Georgia,42.3154,43.3569,2020-03-25,25,March,2020,75,0,10.0
16878,,Germany,51.0,9.0,2020-03-25,25,March,2020,37323,206,3547.0
16879,,Ghana,7.9465,-1.0232,2020-03-25,25,March,2020,93,4,0.0
16880,,Greece,39.0742,21.8243,2020-03-25,25,March,2020,821,22,36.0
16881,,Guatemala,15.7835,-90.2308,2020-03-25,25,March,2020,24,1,4.0
16882,,Guinea,9.9456,-9.6966,2020-03-25,25,March,2020,4,0,0.0
16883,,Guyana,5.0,-58.75,2020-03-25,25,March,2020,5,1,0.0
16884,,Haiti,18.9712,-72.2852,2020-03-25,25,March,2020,8,0,0.0
16885,,Holy See,41.9029,12.4534,2020-03-25,25,March,2020,4,0,0.0
16886,,Honduras,15.2,-86.2419,2020-03-25,25,March,2020,36,0,0.0
16887,,Hungary,47.1625,19.5033,2020-03-25,25,March,2020,226,10,21.0
16888,,Iceland,64.9631,-19.0208,2020-03-25,25,March,2020,737,2,56.0
16889,,India,21.0,78.0,2020-03-25,25,March,2020,657,12,43.0
16890,,Indonesia,-0.7893,113.9213,2020-03-25,25,March,2020,790,58,31.0
16891,,Iran,32.0,53.0,2020-03-25,25,March,2020,27017,2077,9625.0
16892,,Iraq,33.0,44.0,2020-03-25,25,March,2020,346,29,103.0
16893,,Ireland,53.1424,-7.6921,2020-03-25,25,March,2020,1564,9,5.0
16894,,Israel,31.0,35.0,2020-03-25,25,March,2020,2369,5,58.0
16895,,Italy,43.0,12.0,2020-03-25,25,March,2020,74386,7503,9362.0
16896,,Jamaica,18.1096,-77.2975,2020-03-25,25,March,2020,26,1,2.0
16897,,Japan,36.0,138.0,2020-03-25,25,March,2020,1307,45,310.0
16898,,Jordan,31.24,36.51,2020-03-25,25,March,2020,172,0,1.0
16899,,Kazakhstan,48.0196,66.9237,2020-03-25,25,March,2020,81,0,0.0
16900,,Kenya,-0.0236,37.9062,2020-03-25,25,March,2020,28,0,1.0
16901,,"Korea, South",36.0,128.0,2020-03-25,25,March,2020,9137,126,3730.0
16902,,Kuwait,29.5,47.75,2020-03-25,25,March,2020,195,0,43.0
16903,,Kyrgyzstan,41.2044,74.7661,2020-03-25,25,March,2020,44,0,0.0
16904,,Latvia,56.8796,24.6032,2020-03-25,25,March,2020,221,0,1.0
16905,,Lebanon,33.8547,35.8623,2020-03-25,25,March,2020,333,6,20.0
16906,,Liberia,6.4281,-9.4295,2020-03-25,25,March,2020,3,0,0.0
16907,,Liechtenstein,47.14,9.55,2020-03-25,25,March,2020,51,0,0.0
16908,,Lithuania,55.1694,23.8813,2020-03-25,25,March,2020,274,4,1.0
16909,,Luxembourg,49.8153,6.1296,2020-03-25,25,March,2020,1333,8,6.0
16910,,Madagascar,-18.7669,46.8691,2020-03-25,25,March,2020,19,0,0.0
16911,,Malaysia,2.5,112.5,2020-03-25,25,March,2020,1796,20,199.0
16912,,Maldives,3.2028,73.2207,2020-03-25,25,March,2020,13,0,8.0
16913,,Malta,35.9375,14.3754,2020-03-25,25,March,2020,129,0,2.0
16914,,Mauritania,21.0079,10.9408,2020-03-25,25,March,2020,2,0,0.0
16915,,Mauritius,-20.2,57.5,2020-03-25,25,March,2020,48,2,0.0
16916,,Mexico,23.6345,-102.5528,2020-03-25,25,March,2020,475,6,4.0
16917,,Moldova,47.4116,28.3699,2020-03-25,25,March,2020,149,1,2.0
16918,,Monaco,43.7333,7.4167,2020-03-25,25,March,2020,31,0,1.0
16919,,Mongolia,46.8625,103.8467,2020-03-25,25,March,2020,10,0,0.0
16920,,Montenegro,42.5,19.3,2020-03-25,25,March,2020,52,1,0.0
16921,,Morocco,31.7917,-7.0926,2020-03-25,25,March,2020,225,6,7.0
16922,,Namibia,-22.9576,18.4904,2020-03-25,25,March,2020,7,0,2.0
